PAY_0: ['-2'],PAY_0: ['0'],PAY_0: ['2' '3+'],PAY_3: ['-1'],PAY_3: ['2' '3+'],PAY_5: ['2' '3+'],"LIMIT_BAL_YEO: (-inf, 61.79)","LIMIT_BAL_YEO: [111.07, inf)","LIMIT_BAL_YEO: [89.11, 111.07)","AGE_LOGC: [4.21, inf)","BILL_AMT1_POW: [19.77, 185.81)","BILL_AMT1_POW: [390.34, inf)","PAY_AMT1_LOGC: (-inf, 3.11)","PAY_AMT1_LOGC: [8.42, 9.78)","PAY_AMT1_LOGC: [9.78, inf)","PAY_AMT2_POW: [9.54, 44.73)","PAY_AMT3_LOGC: (-inf, 2.35)",alvo,quebra,probas,score,safras,ID,GH
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.4855733586304346,514,202108,5229,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,5230,B
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,DES,0.2859813009808944,714,202105,5231,B
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DES,0.931744741809159,69,202112,5232,E
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.5444742906902288,456,202110,5233,D
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202105,5234,C
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,DES,0.607344278227316,393,202108,5235,E
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,DES,0.35161938969999007,648,202112,5236,C
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.15801408637893413,842,202112,5237,A
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,DES,0.7356976158673315,265,202109,5238,E
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,DES,0.9167914524841438,84,202112,5239,E
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,DES,0.26609784964204075,734,202102,5240,A
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,DES,0.3065080674698538,693,202103,5241,B
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,DES,0.500907441384491,499,202107,5242,D
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.2332625929872999,766,202108,5243,A
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.4202266156727202,580,202105,5244,C
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,DES,0.5116977710529923,488,202103,5245,D
0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,DES,0.8594088406318381,141,202106,5246,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202109,5247,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202102,5248,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202101,5249,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202105,5250,C
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202112,5251,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DES,0.3771634932376093,623,202105,5252,C
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,DES,0.561022644036552,439,202103,5253,D
0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,DES,0.4634144314895418,537,202111,5254,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,DES,0.5205163399980923,480,202106,5255,D
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,DES,0.7210749409718802,279,202105,5256,E
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202109,5257,D
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.3751439732768111,625,202106,5258,C
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202107,5259,A
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202107,5260,A
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.6287295431796773,371,202108,5261,E
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.5437409927740534,456,202112,5262,D
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,DES,0.672478288164183,328,202103,5263,E
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,DES,0.6291902791934403,371,202111,5264,E
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,DES,0.9630553865060913,37,202103,5265,E
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.4326074056880302,567,202112,5266,D
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,DES,0.5835546208692391,417,202103,5267,D
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,DES,0.5943914320295122,406,202104,5268,D
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,DES,0.6186867606596097,381,202110,5269,E
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202105,5270,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DES,0.3241553751709228,676,202110,5271,B
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,DES,0.3022413814691925,698,202106,5272,B
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.8944691305992599,106,202106,5273,E
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.5309172834731882,469,202111,5274,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202110,5275,B
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,DES,0.26243043892563855,737,202108,5276,A
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.8944691305992599,106,202104,5277,E
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202103,5278,B
1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,DES,0.16406168430007598,836,202103,5279,A
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DES,0.32228535762753147,678,202103,5280,B
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,DES,0.5718403264356972,428,202106,5281,D
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,DES,0.5141653456960014,486,202106,5282,D
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,DES,0.3022413814691925,698,202110,5283,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,DES,0.3615278549442082,638,202101,5284,C
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4445906770159153,555,202110,5285,D
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,DES,0.257459576081561,742,202112,5286,A
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202108,5287,C
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.5964507684830573,404,202108,5288,D
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202112,5289,A
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,DES,0.3751439732768111,625,202104,5290,C
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DES,0.21977002782743318,780,202103,5291,A
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.8591996575533193,141,202109,5292,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202106,5293,B
0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,DES,0.28518910730110414,715,202107,5294,B
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,DES,0.5960342424232525,404,202110,5295,D
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,DES,0.6931469425515826,307,202112,5296,E
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,DES,0.7623969442679767,238,202112,5297,E
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.2183828373651599,781,202103,5298,A
0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,DES,0.905023270381636,95,202112,5299,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202101,5300,C
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202108,5301,C
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,DES,0.3421517948860287,658,202109,5302,C
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.4799708448268987,520,202109,5303,D
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202104,5304,A
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.4862604387562127,514,202105,5305,D
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.20143810398521061,798,202111,5306,A
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.3749182833732045,625,202106,5307,C
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.29459063740069324,705,202105,5308,B
0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,DES,0.2177592581770401,782,202102,5309,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202108,5310,B
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DES,0.4862604387562127,514,202106,5311,D
0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,DES,0.2484159191419533,751,202107,5312,A
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,DES,0.6298797253613416,370,202104,5313,E
0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,DES,0.9833334208003202,17,202106,5314,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202107,5315,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202103,5316,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202103,5317,C
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,DES,0.26076804679100185,739,202105,5318,A
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202102,5319,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202107,5320,B
0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,DES,0.33848036935098036,661,202110,5321,C
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,DES,0.3288781982440008,671,202106,5322,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,DES,0.403727734165657,596,202108,5323,C
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202106,5324,C
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.8758668877039258,125,202109,5325,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202109,5326,B
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DES,0.37122904599164325,629,202105,5327,C
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.19280387868336799,807,202107,5328,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202112,5329,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202109,5330,B
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,DES,0.28459471479100906,715,202109,5331,B
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DES,0.34907863833094377,651,202101,5332,C
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202107,5333,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202111,5334,C
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DES,0.23960238099780165,760,202112,5335,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202101,5336,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202105,5337,B
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DES,0.819049285501154,181,202112,5338,E
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202101,5339,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202101,5340,C
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202107,5341,B
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,DES,0.37948581891643507,620,202107,5342,C
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,DES,0.1463475631609407,853,202111,5343,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202112,5344,C
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,DES,0.4106555021934511,589,202106,5345,C
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.5229609652794007,477,202105,5346,D
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202112,5347,C
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DES,0.21977002782743318,780,202105,5348,A
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DES,0.22822914642672523,771,202111,5349,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202108,5350,B
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,DES,0.40385171999551944,596,202108,5351,C
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,DES,0.4673286742932135,533,202105,5352,D
0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,DES,0.6550324421384107,345,202110,5353,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202106,5354,C
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DES,0.3284594688488218,671,202102,5355,C
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,DES,0.9586324334543153,42,202109,5356,E
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.43326857404541186,567,202111,5357,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202112,5358,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202107,5359,D
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.3003648119754218,699,202103,5360,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202109,5361,B
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.4284673574970773,571,202111,5362,C
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,DES,0.1928813527197537,807,202105,5363,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202101,5364,B
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,DES,0.9595191234786922,41,202107,5365,E
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.43326857404541186,567,202107,5366,D
0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,DES,0.9646324232605727,36,202108,5367,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202107,5368,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202103,5369,D
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DES,0.361288478588825,639,202112,5370,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202110,5371,C
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DES,0.3602170738934854,640,202104,5372,C
0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,DES,0.7810733749115941,219,202103,5373,E
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,DES,0.6011544254105403,399,202104,5374,E
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.5437409927740534,456,202112,5375,D
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DES,0.4855733586304346,514,202111,5376,D
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,DES,0.8624028763955767,138,202111,5377,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,5378,B
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,DES,0.3385052309634098,661,202111,5379,C
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,DES,0.6861199749761213,314,202112,5380,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DES,0.3284594688488218,671,202105,5381,C
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202112,5382,B
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.5899552948769948,410,202107,5383,D
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202111,5384,B
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,DES,0.4263752151344482,574,202108,5385,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202112,5386,B
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DES,0.2969911256629994,703,202101,5387,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202104,5388,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202112,5389,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202111,5390,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202105,5391,C
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,DES,0.14952233957420888,850,202105,5392,A
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.5899552948769948,410,202107,5393,D
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,DES,0.7561309922749129,244,202105,5394,E
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.9504897396092541,50,202110,5395,E
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.2183828373651599,781,202112,5396,A
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,DES,0.30236210815739234,697,202110,5397,B
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,DES,0.5835546208692391,417,202109,5398,D
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,DES,0.8623709897895678,138,202112,5399,E
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.5309172834731882,469,202103,5400,D
1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,DES,0.15581755617409096,844,202108,5401,A
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DES,0.8764019564648157,124,202101,5402,E
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,DES,0.45606616333388666,544,202108,5403,D
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,DES,0.35365826315327487,646,202103,5404,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202102,5405,C
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202107,5406,B
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,DES,0.40371392059746536,596,202101,5407,C
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3349077255588301,665,202107,5408,C
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,DES,0.24443094295525333,755,202103,5409,A
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.7561309922749129,244,202108,5410,E
1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,DES,0.420150471326935,580,202102,5411,C
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.20127448898048744,798,202102,5412,A
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.6334736070228418,367,202105,5413,E
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,DES,0.5733689258822655,427,202101,5414,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,5415,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202102,5416,B
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.2623230049914483,737,202109,5417,A
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,DES,0.30052879555195455,699,202112,5418,B
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.8944691305992599,106,202110,5419,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202107,5420,C
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,DES,0.7446387155093123,256,202109,5421,E
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202108,5422,D
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DES,0.30568431145966796,694,202105,5423,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202102,5424,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202112,5425,C
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202101,5426,A
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202111,5427,B
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DES,0.14200011482625335,858,202105,5428,A
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,DES,0.5116977710529923,488,202109,5429,D
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,DES,0.6719212574608625,328,202111,5430,E
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,DES,0.4490975177930126,551,202106,5431,D
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,DES,0.6214866650285742,379,202110,5432,E
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,DES,0.3358490253031116,664,202104,5433,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202111,5434,B
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DES,0.31804076663486963,682,202102,5435,B
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,DES,0.2198553862956924,780,202106,5436,A
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,DES,0.5142324632455766,486,202108,5437,D
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,DES,0.49733141759711597,503,202110,5438,D
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.34716870482346845,653,202110,5439,C
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,DES,0.6172121316513763,383,202110,5440,E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DES,0.33775852112835253,662,202112,5441,C
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.38496705470574705,615,202104,5442,C
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,DES,0.30236210815739234,697,202106,5443,B
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,DES,0.7014511366043855,299,202102,5444,E
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202111,5445,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202106,5446,C
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202102,5447,A
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,DES,0.42248347558663624,577,202112,5448,C
0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,DES,0.17059736335026762,829,202103,5449,A
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DES,0.14200011482625335,858,202110,5450,A
0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,DES,0.8700042619220416,130,202110,5451,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202111,5452,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,DES,0.4106555021934511,589,202104,5453,C
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.17283046610465175,827,202106,5454,A
0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,DES,0.875338380818067,125,202102,5455,E
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1549149287450187,845,202110,5456,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,5457,B
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,DES,0.6658008491344914,334,202108,5458,E
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.20127448898048744,798,202107,5459,A
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2833805180526203,716,202106,5460,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202106,5461,C
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202106,5462,C
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.11791423711706668,882,202101,5463,A
